,playlist_name,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
578,Angola 70's,0.108,https://api.spotify.com/v1/audio-analysis/0YAigzS7LBIzq82UaT8vMR,0.64,228013,0.847,0YAigzS7LBIzq82UaT8vMR,0.107,11,0.0772,-7.478,1,0.0406,['tempo'],4,https://api.spotify.com/v1/tracks/0YAigzS7LBIzq82UaT8vMR,['type'],spotify:track:0YAigzS7LBIzq82UaT8vMR,0.967
579,Worship,0.223,https://api.spotify.com/v1/audio-analysis/0UQDSP8cz6WmLJckO5jqUQ,0.745,307973,0.753,0UQDSP8cz6WmLJckO5jqUQ,0.0,1,0.705,-2.408,1,0.164,['tempo'],4,https://api.spotify.com/v1/tracks/0UQDSP8cz6WmLJckO5jqUQ,['type'],spotify:track:0UQDSP8cz6WmLJckO5jqUQ,0.589
580,Worship,0.291,https://api.spotify.com/v1/audio-analysis/2tMjhETPLkWILXN3NnmDt3,0.436,297147,0.6,2tMjhETPLkWILXN3NnmDt3,0.0,9,0.0996,-4.4,1,0.0273,['tempo'],3,https://api.spotify.com/v1/tracks/2tMjhETPLkWILXN3NnmDt3,['type'],spotify:track:2tMjhETPLkWILXN3NnmDt3,0.181
581,Worship,0.298,https://api.spotify.com/v1/audio-analysis/66mi3OKkrYHZkV9T62Ytyy,0.355,294813,0.536,66mi3OKkrYHZkV9T62Ytyy,0.0,1,0.145,-7.202,1,0.0461,['tempo'],4,https://api.spotify.com/v1/tracks/66mi3OKkrYHZkV9T62Ytyy,['type'],spotify:track:66mi3OKkrYHZkV9T62Ytyy,0.265
582,Worship,0.0521,https://api.spotify.com/v1/audio-analysis/4XWp07R30jiforCI3kZjHr,0.479,378400,0.458,4XWp07R30jiforCI3kZjHr,0.067,0,0.0864,-10.139,1,0.0299,['tempo'],4,https://api.spotify.com/v1/tracks/4XWp07R30jiforCI3kZjHr,['type'],spotify:track:4XWp07R30jiforCI3kZjHr,0.154
583,Worship,0.113,https://api.spotify.com/v1/audio-analysis/5F4vyUWtazgNhmlhE1fYfk,0.493,453707,0.552,5F4vyUWtazgNhmlhE1fYfk,2.05e-05,2,0.249,-8.695,1,0.0286,['tempo'],4,https://api.spotify.com/v1/tracks/5F4vyUWtazgNhmlhE1fYfk,['type'],spotify:track:5F4vyUWtazgNhmlhE1fYfk,0.221
584,Worship,0.504,https://api.spotify.com/v1/audio-analysis/2hs5kaiX7bGf0rh28KvpQw,0.341,491573,0.336,2hs5kaiX7bGf0rh28KvpQw,0.00127,9,0.0881,-10.575,1,0.0282,['tempo'],4,https://api.spotify.com/v1/tracks/2hs5kaiX7bGf0rh28KvpQw,['type'],spotify:track:2hs5kaiX7bGf0rh28KvpQw,0.08
585,Worship,0.0636,https://api.spotify.com/v1/audio-analysis/1ywKtvXMogqxvoWQuUqWmb,0.37,258627,0.614,1ywKtvXMogqxvoWQuUqWmb,0.000128,2,0.0702,-4.749,1,0.0302,['tempo'],4,https://api.spotify.com/v1/tracks/1ywKtvXMogqxvoWQuUqWmb,['type'],spotify:track:1ywKtvXMogqxvoWQuUqWmb,0.128
586,Worship,0.0371,https://api.spotify.com/v1/audio-analysis/4pRYWucBrSGVwY95PWw4do,0.404,330360,0.634,4pRYWucBrSGVwY95PWw4do,0.00209,1,0.182,-4.772,0,0.0311,['tempo'],4,https://api.spotify.com/v1/tracks/4pRYWucBrSGVwY95PWw4do,['type'],spotify:track:4pRYWucBrSGVwY95PWw4do,0.0943
587,Worship,0.436,https://api.spotify.com/v1/audio-analysis/12Nbr3tbxdEyqjcHjxNM0O,0.503,473293,0.315,12Nbr3tbxdEyqjcHjxNM0O,1.31e-05,0,0.712,-10.545,1,0.0252,['tempo'],3,https://api.spotify.com/v1/tracks/12Nbr3tbxdEyqjcHjxNM0O,['type'],spotify:track:12Nbr3tbxdEyqjcHjxNM0O,0.184
588,Worship,0.00494,https://api.spotify.com/v1/audio-analysis/6WSpoybs9knpHg3n07xzlk,0.632,209720,0.828,6WSpoybs9knpHg3n07xzlk,0.0,11,0.0851,-6.699,1,0.0611,['tempo'],4,https://api.spotify.com/v1/tracks/6WSpoybs9knpHg3n07xzlk,['type'],spotify:track:6WSpoybs9knpHg3n07xzlk,0.892
589,Worship,0.00274,https://api.spotify.com/v1/audio-analysis/1lEk3U3MzbDeL5MNHkE9JU,0.256,349587,0.564,1lEk3U3MzbDeL5MNHkE9JU,0.0,11,0.743,-6.496,1,0.0366,['tempo'],3,https://api.spotify.com/v1/tracks/1lEk3U3MzbDeL5MNHkE9JU,['type'],spotify:track:1lEk3U3MzbDeL5MNHkE9JU,0.152
590,Worship,0.0315,https://api.spotify.com/v1/audio-analysis/0fPwregqch9wLJj4yQH6Bk,0.315,499507,0.452,0fPwregqch9wLJj4yQH6Bk,0.0,2,0.686,-8.387,1,0.0326,['tempo'],4,https://api.spotify.com/v1/tracks/0fPwregqch9wLJj4yQH6Bk,['type'],spotify:track:0fPwregqch9wLJj4yQH6Bk,0.112
591,Worship,0.113,https://api.spotify.com/v1/audio-analysis/1pyv4TvmufPTYOFQFWMXOF,0.436,351054,0.636,1pyv4TvmufPTYOFQFWMXOF,0.0,2,0.647,-7.339,1,0.0409,['tempo'],3,https://api.spotify.com/v1/tracks/1pyv4TvmufPTYOFQFWMXOF,['type'],spotify:track:1pyv4TvmufPTYOFQFWMXOF,0.14
592,Worship,0.177,https://api.spotify.com/v1/audio-analysis/584GnCDcDhRV6R8iZ7gzxC,0.412,373691,0.61,584GnCDcDhRV6R8iZ7gzxC,0.000102,10,0.0851,-7.988,1,0.0379,['tempo'],4,https://api.spotify.com/v1/tracks/584GnCDcDhRV6R8iZ7gzxC,['type'],spotify:track:584GnCDcDhRV6R8iZ7gzxC,0.242
593,Worship,0.698,https://api.spotify.com/v1/audio-analysis/3MRqm3VNWLIjRiLRQezul7,0.35,385053,0.25,3MRqm3VNWLIjRiLRQezul7,1.46e-05,4,0.11,-10.648,0,0.0314,['tempo'],4,https://api.spotify.com/v1/tracks/3MRqm3VNWLIjRiLRQezul7,['type'],spotify:track:3MRqm3VNWLIjRiLRQezul7,0.11
594,Worship,0.00356,https://api.spotify.com/v1/audio-analysis/1eZYPovTvmxk3QlVD2VpCX,0.392,332604,0.668,1eZYPovTvmxk3QlVD2VpCX,0.00056,9,0.588,-7.342,1,0.0296,['tempo'],4,https://api.spotify.com/v1/tracks/1eZYPovTvmxk3QlVD2VpCX,['type'],spotify:track:1eZYPovTvmxk3QlVD2VpCX,0.115
595,Worship,0.191,https://api.spotify.com/v1/audio-analysis/4jx6YFhGbw3Bkjn7o2KgzW,0.312,408827,0.431,4jx6YFhGbw3Bkjn7o2KgzW,0.00107,11,0.124,-7.23,1,0.0296,['tempo'],4,https://api.spotify.com/v1/tracks/4jx6YFhGbw3Bkjn7o2KgzW,['type'],spotify:track:4jx6YFhGbw3Bkjn7o2KgzW,0.287
596,Worship,0.00574,https://api.spotify.com/v1/audio-analysis/19uV6FQniZrbWtDPvBisIB,0.303,485397,0.516,19uV6FQniZrbWtDPvBisIB,0.0,1,0.163,-8.518,1,0.0302,['tempo'],4,https://api.spotify.com/v1/tracks/19uV6FQniZrbWtDPvBisIB,['type'],spotify:track:19uV6FQniZrbWtDPvBisIB,0.0592
597,Worship,0.505,https://api.spotify.com/v1/audio-analysis/0J9TFCYyjLHYJOcenwxblB,0.222,416080,0.406,0J9TFCYyjLHYJOcenwxblB,2.78e-06,0,0.724,-7.586,1,0.0307,['tempo'],3,https://api.spotify.com/v1/tracks/0J9TFCYyjLHYJOcenwxblB,['type'],spotify:track:0J9TFCYyjLHYJOcenwxblB,0.0803
598,Worship,0.221,https://api.spotify.com/v1/audio-analysis/35GACeX8Zl55jp29xFbvvo,0.329,309093,0.682,35GACeX8Zl55jp29xFbvvo,0.0,0,0.19,-6.374,1,0.0526,['tempo'],4,https://api.spotify.com/v1/tracks/35GACeX8Zl55jp29xFbvvo,['type'],spotify:track:35GACeX8Zl55jp29xFbvvo,0.162
599,Worship,0.828,https://api.spotify.com/v1/audio-analysis/1gXrNBvL9ADDucr0UZS0qX,0.422,326453,0.277,1gXrNBvL9ADDucr0UZS0qX,0.000162,0,0.0959,-11.126,1,0.0294,['tempo'],4,https://api.spotify.com/v1/tracks/1gXrNBvL9ADDucr0UZS0qX,['type'],spotify:track:1gXrNBvL9ADDucr0UZS0qX,0.0883
600,Worship,0.659,https://api.spotify.com/v1/audio-analysis/2ItYWnupt9AXXEXRifKg6O,0.289,289067,0.388,2ItYWnupt9AXXEXRifKg6O,2.04e-06,8,0.711,-8.153,1,0.0328,['tempo'],1,https://api.spotify.com/v1/tracks/2ItYWnupt9AXXEXRifKg6O,['type'],spotify:track:2ItYWnupt9AXXEXRifKg6O,0.186
601,Worship,0.00799,https://api.spotify.com/v1/audio-analysis/3rJAP9G6hjx2kN8Jsvas09,0.246,328933,0.51,3rJAP9G6hjx2kN8Jsvas09,4.57e-05,2,0.325,-6.637,1,0.036,['tempo'],4,https://api.spotify.com/v1/tracks/3rJAP9G6hjx2kN8Jsvas09,['type'],spotify:track:3rJAP9G6hjx2kN8Jsvas09,0.101
602,Worship,0.055,https://api.spotify.com/v1/audio-analysis/6zFAzjlmsx7u0n7CGGBMx2,0.276,438185,0.458,6zFAzjlmsx7u0n7CGGBMx2,0.0,11,0.105,-7.109,1,0.0298,['tempo'],3,https://api.spotify.com/v1/tracks/6zFAzjlmsx7u0n7CGGBMx2,['type'],spotify:track:6zFAzjlmsx7u0n7CGGBMx2,0.0945
603,Worship,0.589,https://api.spotify.com/v1/audio-analysis/1Hv54MWloXiAZDam1ez840,0.472,296343,0.351,1Hv54MWloXiAZDam1ez840,0.0,9,0.0821,-8.996,1,0.0326,['tempo'],3,https://api.spotify.com/v1/tracks/1Hv54MWloXiAZDam1ez840,['type'],spotify:track:1Hv54MWloXiAZDam1ez840,0.0611
604,Worship,0.171,https://api.spotify.com/v1/audio-analysis/5UgGtoBzu4mmslDkcbLduT,0.384,537867,0.391,5UgGtoBzu4mmslDkcbLduT,0.0,2,0.701,-8.141,1,0.0312,['tempo'],4,https://api.spotify.com/v1/tracks/5UgGtoBzu4mmslDkcbLduT,['type'],spotify:track:5UgGtoBzu4mmslDkcbLduT,0.176
605,Worship,0.252,https://api.spotify.com/v1/audio-analysis/3QdBvvYJ9k1CES1e9aYvaA,0.338,415133,0.559,3QdBvvYJ9k1CES1e9aYvaA,0.0,0,0.38,-7.053,1,0.118,['tempo'],4,https://api.spotify.com/v1/tracks/3QdBvvYJ9k1CES1e9aYvaA,['type'],spotify:track:3QdBvvYJ9k1CES1e9aYvaA,0.276
606,Worship,0.344,https://api.spotify.com/v1/audio-analysis/1B5NWdLAt8GC4WKTPUCrLM,0.407,514307,0.613,1B5NWdLAt8GC4WKTPUCrLM,0.0,10,0.458,-8.616,1,0.195,['tempo'],4,https://api.spotify.com/v1/tracks/1B5NWdLAt8GC4WKTPUCrLM,['type'],spotify:track:1B5NWdLAt8GC4WKTPUCrLM,0.228
607,Worship,0.685,https://api.spotify.com/v1/audio-analysis/196FnomJI3OvKmLy6PyFWk,0.454,625293,0.381,196FnomJI3OvKmLy6PyFWk,1.39e-05,5,0.0988,-9.132,0,0.0341,['tempo'],4,https://api.spotify.com/v1/tracks/196FnomJI3OvKmLy6PyFWk,['type'],spotify:track:196FnomJI3OvKmLy6PyFWk,0.163
608,Worship,0.154,https://api.spotify.com/v1/audio-analysis/7CQ92oaMBkyCmy2qiVgtOT,0.296,608893,0.848,7CQ92oaMBkyCmy2qiVgtOT,0.0,10,0.6,-4.908,1,0.0833,['tempo'],4,https://api.spotify.com/v1/tracks/7CQ92oaMBkyCmy2qiVgtOT,['type'],spotify:track:7CQ92oaMBkyCmy2qiVgtOT,0.26
609,Worship,0.0188,https://api.spotify.com/v1/audio-analysis/0Iahiy5y1VEmuwTFb65tG8,0.484,294800,0.61,0Iahiy5y1VEmuwTFb65tG8,0.0,9,0.0985,-5.776,1,0.0266,['tempo'],4,https://api.spotify.com/v1/tracks/0Iahiy5y1VEmuwTFb65tG8,['type'],spotify:track:0Iahiy5y1VEmuwTFb65tG8,0.339
610,Worship,0.626,https://api.spotify.com/v1/audio-analysis/5ZmzH1JqTrBJ9rckQXZVlY,0.649,309840,0.507,5ZmzH1JqTrBJ9rckQXZVlY,0.000408,11,0.125,-8.484,1,0.0266,['tempo'],4,https://api.spotify.com/v1/tracks/5ZmzH1JqTrBJ9rckQXZVlY,['type'],spotify:track:5ZmzH1JqTrBJ9rckQXZVlY,0.225
611,Worship,0.233,https://api.spotify.com/v1/audio-analysis/4rSqVTIAfjSZ0jzFWvcNKf,0.613,369160,0.665,4rSqVTIAfjSZ0jzFWvcNKf,0.00025,1,0.0618,-6.438,1,0.089,['tempo'],4,https://api.spotify.com/v1/tracks/4rSqVTIAfjSZ0jzFWvcNKf,['type'],spotify:track:4rSqVTIAfjSZ0jzFWvcNKf,0.595
612,Worship,0.212,https://api.spotify.com/v1/audio-analysis/5XCtjnFMKtCT7ycDwV3Kdh,0.417,240200,0.499,5XCtjnFMKtCT7ycDwV3Kdh,0.0,2,0.112,-6.364,1,0.0296,['tempo'],4,https://api.spotify.com/v1/tracks/5XCtjnFMKtCT7ycDwV3Kdh,['type'],spotify:track:5XCtjnFMKtCT7ycDwV3Kdh,0.144
613,Worship,0.00858,https://api.spotify.com/v1/audio-analysis/1GtmiINnAu5K2VEqyh1Xdc,0.403,467053,0.557,1GtmiINnAu5K2VEqyh1Xdc,0.0,1,0.72,-6.018,1,0.0314,['tempo'],4,https://api.spotify.com/v1/tracks/1GtmiINnAu5K2VEqyh1Xdc,['type'],spotify:track:1GtmiINnAu5K2VEqyh1Xdc,0.203
614,Worship,0.455,https://api.spotify.com/v1/audio-analysis/0XPZo7uag05Vi90Tz0G8ry,0.302,482387,0.476,0XPZo7uag05Vi90Tz0G8ry,0.00237,11,0.638,-9.579,1,0.0313,['tempo'],4,https://api.spotify.com/v1/tracks/0XPZo7uag05Vi90Tz0G8ry,['type'],spotify:track:0XPZo7uag05Vi90Tz0G8ry,0.226
615,Worship,0.0491,https://api.spotify.com/v1/audio-analysis/3yhpA3U2Ki3W6UFSVfMYPS,0.432,376667,0.91,3yhpA3U2Ki3W6UFSVfMYPS,0.0,3,0.452,-5.627,1,0.179,['tempo'],4,https://api.spotify.com/v1/tracks/3yhpA3U2Ki3W6UFSVfMYPS,['type'],spotify:track:3yhpA3U2Ki3W6UFSVfMYPS,0.151
616,Worship,0.108,https://api.spotify.com/v1/audio-analysis/1HNUEwNFTH3UG9LoAKc2zj,0.4,445133,0.595,1HNUEwNFTH3UG9LoAKc2zj,0.0,10,0.966,-7.738,0,0.0331,['tempo'],3,https://api.spotify.com/v1/tracks/1HNUEwNFTH3UG9LoAKc2zj,['type'],spotify:track:1HNUEwNFTH3UG9LoAKc2zj,0.638
617,Worship,0.0235,https://api.spotify.com/v1/audio-analysis/2oLEj24RDKJbFOSCazQTzy,0.492,294617,0.798,2oLEj24RDKJbFOSCazQTzy,0.0,9,0.183,-5.637,1,0.0299,['tempo'],4,https://api.spotify.com/v1/tracks/2oLEj24RDKJbFOSCazQTzy,['type'],spotify:track:2oLEj24RDKJbFOSCazQTzy,0.283
618,Worship,0.572,https://api.spotify.com/v1/audio-analysis/366BwPapHtQuX7vS2DoZ3o,0.538,248360,0.25,366BwPapHtQuX7vS2DoZ3o,0.0,10,0.109,-11.732,1,0.0277,['tempo'],4,https://api.spotify.com/v1/tracks/366BwPapHtQuX7vS2DoZ3o,['type'],spotify:track:366BwPapHtQuX7vS2DoZ3o,0.1
619,Worship,0.0563,https://api.spotify.com/v1/audio-analysis/6M71YDFupcg9UTkR1ED57g,0.285,451947,0.438,6M71YDFupcg9UTkR1ED57g,0.000239,0,0.987,-10.007,1,0.0316,['tempo'],4,https://api.spotify.com/v1/tracks/6M71YDFupcg9UTkR1ED57g,['type'],spotify:track:6M71YDFupcg9UTkR1ED57g,0.155
620,Worship,0.674,https://api.spotify.com/v1/audio-analysis/4HBXdr8LXB22UPBi191b6S,0.547,295720,0.451,4HBXdr8LXB22UPBi191b6S,0.0509,3,0.0982,-8.717,1,0.0279,['tempo'],4,https://api.spotify.com/v1/tracks/4HBXdr8LXB22UPBi191b6S,['type'],spotify:track:4HBXdr8LXB22UPBi191b6S,0.19
621,Worship,0.106,https://api.spotify.com/v1/audio-analysis/2XXXk54soacKXmnUYUbMKE,0.408,307520,0.519,2XXXk54soacKXmnUYUbMKE,0.0,9,0.96,-8.732,1,0.0311,['tempo'],4,https://api.spotify.com/v1/tracks/2XXXk54soacKXmnUYUbMKE,['type'],spotify:track:2XXXk54soacKXmnUYUbMKE,0.212
622,Worship,0.0752,https://api.spotify.com/v1/audio-analysis/0yt5ocnFqmznlEDHcAgwVx,0.416,449385,0.458,0yt5ocnFqmznlEDHcAgwVx,0.0,0,0.689,-7.847,1,0.0288,['tempo'],4,https://api.spotify.com/v1/tracks/0yt5ocnFqmznlEDHcAgwVx,['type'],spotify:track:0yt5ocnFqmznlEDHcAgwVx,0.0548
623,Worship,0.175,https://api.spotify.com/v1/audio-analysis/4Cxq4pbMpkMnskUxBdIfw4,0.405,260453,0.457,4Cxq4pbMpkMnskUxBdIfw4,0.00159,6,0.102,-10.924,0,0.0343,['tempo'],1,https://api.spotify.com/v1/tracks/4Cxq4pbMpkMnskUxBdIfw4,['type'],spotify:track:4Cxq4pbMpkMnskUxBdIfw4,0.0433
624,Worship,0.00078,https://api.spotify.com/v1/audio-analysis/4xykhLPliaZkw7mAsNlf7w,0.441,264320,0.647,4xykhLPliaZkw7mAsNlf7w,4.07e-05,5,0.194,-7.713,1,0.0324,['tempo'],4,https://api.spotify.com/v1/tracks/4xykhLPliaZkw7mAsNlf7w,['type'],spotify:track:4xykhLPliaZkw7mAsNlf7w,0.236
625,Worship,0.0119,https://api.spotify.com/v1/audio-analysis/3iOpiHDobxZO7S4p9Y2Fgu,0.347,398333,0.508,3iOpiHDobxZO7S4p9Y2Fgu,0.0,10,0.595,-7.555,1,0.0297,['tempo'],4,https://api.spotify.com/v1/tracks/3iOpiHDobxZO7S4p9Y2Fgu,['type'],spotify:track:3iOpiHDobxZO7S4p9Y2Fgu,0.159
626,Worship,0.646,https://api.spotify.com/v1/audio-analysis/4BIlcsQg8iI9cfIG0yz5Dh,0.495,494347,0.336,4BIlcsQg8iI9cfIG0yz5Dh,7.07e-05,9,0.145,-11.51,1,0.0287,['tempo'],4,https://api.spotify.com/v1/tracks/4BIlcsQg8iI9cfIG0yz5Dh,['type'],spotify:track:4BIlcsQg8iI9cfIG0yz5Dh,0.0798
627,Worship,0.0237,https://api.spotify.com/v1/audio-analysis/5XKPxXuDDkCqatONHZw39X,0.329,336517,0.609,5XKPxXuDDkCqatONHZw39X,9.39e-06,0,0.697,-7.125,1,0.0337,['tempo'],4,https://api.spotify.com/v1/tracks/5XKPxXuDDkCqatONHZw39X,['type'],spotify:track:5XKPxXuDDkCqatONHZw39X,0.173
628,Worship,0.0752,https://api.spotify.com/v1/audio-analysis/0yt5ocnFqmznlEDHcAgwVx,0.416,449385,0.458,0yt5ocnFqmznlEDHcAgwVx,0.0,0,0.689,-7.847,1,0.0288,['tempo'],4,https://api.spotify.com/v1/tracks/0yt5ocnFqmznlEDHcAgwVx,['type'],spotify:track:0yt5ocnFqmznlEDHcAgwVx,0.0548
629,PRAISE,0.424,https://api.spotify.com/v1/audio-analysis/5uDPAOBTQuYQSqZaBeg9wm,0.613,407320,0.227,5uDPAOBTQuYQSqZaBeg9wm,4e-05,7,0.101,-12.992,1,0.0284,['tempo'],4,https://api.spotify.com/v1/tracks/5uDPAOBTQuYQSqZaBeg9wm,['type'],spotify:track:5uDPAOBTQuYQSqZaBeg9wm,0.25
630,PRAISE,0.496,https://api.spotify.com/v1/audio-analysis/2YkANIn2t02TQms674Vv9Z,0.652,351761,0.36,2YkANIn2t02TQms674Vv9Z,0.0,4,0.0968,-8.82,0,0.0374,['tempo'],4,https://api.spotify.com/v1/tracks/2YkANIn2t02TQms674Vv9Z,['type'],spotify:track:2YkANIn2t02TQms674Vv9Z,0.277
631,PRAISE,0.185,https://api.spotify.com/v1/audio-analysis/7kwXVCLWMUGN39l7HbsS2K,0.669,312911,0.369,7kwXVCLWMUGN39l7HbsS2K,0.000352,7,0.108,-9.607,1,0.0403,['tempo'],4,https://api.spotify.com/v1/tracks/7kwXVCLWMUGN39l7HbsS2K,['type'],spotify:track:7kwXVCLWMUGN39l7HbsS2K,0.237
632,PRAISE,0.143,https://api.spotify.com/v1/audio-analysis/4qp8RH3ApzVpXpkTssSifx,0.688,291203,0.19,4qp8RH3ApzVpXpkTssSifx,0.000149,6,0.12,-12.003,0,0.0323,['tempo'],3,https://api.spotify.com/v1/tracks/4qp8RH3ApzVpXpkTssSifx,['type'],spotify:track:4qp8RH3ApzVpXpkTssSifx,0.195
633,PRAISE,0.96,https://api.spotify.com/v1/audio-analysis/5CgLKRSUpqddLIFQHgoby1,0.411,282051,0.0526,5CgLKRSUpqddLIFQHgoby1,0.0,11,0.0976,-16.208,1,0.0387,['tempo'],3,https://api.spotify.com/v1/tracks/5CgLKRSUpqddLIFQHgoby1,['type'],spotify:track:5CgLKRSUpqddLIFQHgoby1,0.358
634,PRAISE,0.862,https://api.spotify.com/v1/audio-analysis/59szCouQ19pfJ6oe0SJ7Pa,0.271,154567,0.122,59szCouQ19pfJ6oe0SJ7Pa,0.000447,1,0.0789,-19.175,1,0.0364,['tempo'],3,https://api.spotify.com/v1/tracks/59szCouQ19pfJ6oe0SJ7Pa,['type'],spotify:track:59szCouQ19pfJ6oe0SJ7Pa,0.355
635,PRAISE,0.795,https://api.spotify.com/v1/audio-analysis/6LoKqWtS9fhyVszY9bggHc,0.395,157545,0.236,6LoKqWtS9fhyVszY9bggHc,0.0,0,0.143,-15.734,1,0.0289,['tempo'],3,https://api.spotify.com/v1/tracks/6LoKqWtS9fhyVszY9bggHc,['type'],spotify:track:6LoKqWtS9fhyVszY9bggHc,0.498
636,PRAISE,0.898,https://api.spotify.com/v1/audio-analysis/4uA4QWQmdFdlHEwwc245AQ,0.532,194691,0.0979,4uA4QWQmdFdlHEwwc245AQ,0.0,4,0.116,-18.534,1,0.0395,['tempo'],4,https://api.spotify.com/v1/tracks/4uA4QWQmdFdlHEwwc245AQ,['type'],spotify:track:4uA4QWQmdFdlHEwwc245AQ,0.31
637,PRAISE,0.938,https://api.spotify.com/v1/audio-analysis/4JGeeM4D5xePcj5jE217lv,0.461,214518,0.103,4JGeeM4D5xePcj5jE217lv,0.0,7,0.11,-18.594,1,0.038,['tempo'],4,https://api.spotify.com/v1/tracks/4JGeeM4D5xePcj5jE217lv,['type'],spotify:track:4JGeeM4D5xePcj5jE217lv,0.179
638,PRAISE,0.799,https://api.spotify.com/v1/audio-analysis/35zCJHpowmLBFeGqzJwNcB,0.39,193515,0.045,35zCJHpowmLBFeGqzJwNcB,0.0,7,0.092,-19.592,1,0.0387,['tempo'],4,https://api.spotify.com/v1/tracks/35zCJHpowmLBFeGqzJwNcB,['type'],spotify:track:35zCJHpowmLBFeGqzJwNcB,0.154
639,PRAISE,0.864,https://api.spotify.com/v1/audio-analysis/74aWQhykoxJGJuwye4U5Xk,0.449,175020,0.0446,74aWQhykoxJGJuwye4U5Xk,0.0,7,0.115,-18.326,1,0.0344,['tempo'],3,https://api.spotify.com/v1/tracks/74aWQhykoxJGJuwye4U5Xk,['type'],spotify:track:74aWQhykoxJGJuwye4U5Xk,0.465
640,PRAISE,0.84,https://api.spotify.com/v1/audio-analysis/49EZEA60Cj5EbUDtpdW408,0.442,242233,0.0318,49EZEA60Cj5EbUDtpdW408,0.0,0,0.108,-19.375,1,0.0339,['tempo'],4,https://api.spotify.com/v1/tracks/49EZEA60Cj5EbUDtpdW408,['type'],spotify:track:49EZEA60Cj5EbUDtpdW408,0.197
641,PRAISE,0.684,https://api.spotify.com/v1/audio-analysis/6zv8my03uPj67vp5pILDX0,0.501,270600,0.33,6zv8my03uPj67vp5pILDX0,0.0314,5,0.264,-10.359,1,0.031,['tempo'],4,https://api.spotify.com/v1/tracks/6zv8my03uPj67vp5pILDX0,['type'],spotify:track:6zv8my03uPj67vp5pILDX0,0.168
642,PRAISE,0.838,https://api.spotify.com/v1/audio-analysis/1ztpK14weu7Pq9HmCwEJnt,0.612,292827,0.312,1ztpK14weu7Pq9HmCwEJnt,0.00681,0,0.152,-13.25,1,0.0413,['tempo'],4,https://api.spotify.com/v1/tracks/1ztpK14weu7Pq9HmCwEJnt,['type'],spotify:track:1ztpK14weu7Pq9HmCwEJnt,0.144
643,PRAISE,0.75,https://api.spotify.com/v1/audio-analysis/1X5srlDlQEZkLgADE3D9aX,0.565,330800,0.212,1X5srlDlQEZkLgADE3D9aX,0.437,11,0.107,-13.915,1,0.0335,['tempo'],4,https://api.spotify.com/v1/tracks/1X5srlDlQEZkLgADE3D9aX,['type'],spotify:track:1X5srlDlQEZkLgADE3D9aX,0.234
644,PRAISE,0.958,https://api.spotify.com/v1/audio-analysis/2biFuU3fuOXKDkhrmYmUkT,0.274,287373,0.0475,2biFuU3fuOXKDkhrmYmUkT,0.0231,11,0.099,-18.725,1,0.0619,['tempo'],4,https://api.spotify.com/v1/tracks/2biFuU3fuOXKDkhrmYmUkT,['type'],spotify:track:2biFuU3fuOXKDkhrmYmUkT,0.0413
645,PRAISE,0.879,https://api.spotify.com/v1/audio-analysis/4921u7ihAcYQGZOTBtpC4d,0.357,398560,0.075,4921u7ihAcYQGZOTBtpC4d,0.00604,6,0.0642,-15.374,1,0.0348,['tempo'],4,https://api.spotify.com/v1/tracks/4921u7ihAcYQGZOTBtpC4d,['type'],spotify:track:4921u7ihAcYQGZOTBtpC4d,0.0806
646,PRAISE,0.86,https://api.spotify.com/v1/audio-analysis/5M7J8z6veZu1ZsVAoidBhP,0.485,237667,0.143,5M7J8z6veZu1ZsVAoidBhP,0.000632,4,0.0881,-16.368,1,0.0465,['tempo'],4,https://api.spotify.com/v1/tracks/5M7J8z6veZu1ZsVAoidBhP,['type'],spotify:track:5M7J8z6veZu1ZsVAoidBhP,0.13
647,PRAISE,0.608,https://api.spotify.com/v1/audio-analysis/2orHAZyBJH5rbojtwPsztm,0.462,376093,0.361,2orHAZyBJH5rbojtwPsztm,0.0,7,0.206,-10.513,1,0.0291,['tempo'],4,https://api.spotify.com/v1/tracks/2orHAZyBJH5rbojtwPsztm,['type'],spotify:track:2orHAZyBJH5rbojtwPsztm,0.297
648,PRAISE,0.498,https://api.spotify.com/v1/audio-analysis/3ZPZSEE6krDh9YGrUMxIlN,0.626,382500,0.391,3ZPZSEE6krDh9YGrUMxIlN,0.000493,2,0.55,-11.407,1,0.0306,['tempo'],4,https://api.spotify.com/v1/tracks/3ZPZSEE6krDh9YGrUMxIlN,['type'],spotify:track:3ZPZSEE6krDh9YGrUMxIlN,0.231
649,PRAISE,0.0119,https://api.spotify.com/v1/audio-analysis/3iOpiHDobxZO7S4p9Y2Fgu,0.347,398333,0.508,3iOpiHDobxZO7S4p9Y2Fgu,0.0,10,0.595,-7.555,1,0.0297,['tempo'],4,https://api.spotify.com/v1/tracks/3iOpiHDobxZO7S4p9Y2Fgu,['type'],spotify:track:3iOpiHDobxZO7S4p9Y2Fgu,0.159
